08:39:47.828 > 💡 Firmware Time of Flight Ranger (1.0.0)
08:39:47.828 > 🔌 Booting into normal mode 🔌
08:39:48.103 > {} Stored configuration
08:39:48.105 >   • Hardware device ID: 240ac4594254
08:39:48.109 >   • Device ID: TOFRanger
08:39:48.111 >   • Name: Time of Flight Ranger
08:39:48.114 >   • Device Stats Interval: 300 sec
08:39:48.117 >   • Wi-Fi: 
08:39:48.119 >     ◦ SSID: SFNSS1-24G
08:39:48.121 >     ◦ Password not shown
08:39:48.123 >   • MQTT: 
08:39:48.125 >     ◦ Host: openhab.skoona.net
08:39:48.128 >     ◦ Port: 1883
08:39:48.129 >     ◦ Base topic: sknSensors/
08:39:48.132 >     ◦ Auth? yes
08:39:48.134 >     ◦ Username: openhabian
08:39:48.136 >     ◦ Password not shown
08:39:48.139 >   • OTA: 
08:39:48.140 >     ◦ Enabled? yes
08:39:48.142 >   • Custom settings: 
08:39:48.144 >     ◦ duration: 15 (set)
08:39:48.147 > • Ranging Module:
08:39:48.153 > 〽 Medium distance mode accepted.
08:39:48.156 > 〽 200us timing budget accepted.
08:39:48.159 > ↕ Attempting to connect to Wi-Fi...
08:39:51.140 > ✔ Wi-Fi connected, IP: 10.100.1.244
08:39:51.144 > Triggering WIFI_CONNECTED event...
08:39:51.147 > ↕ Attempting to connect to MQTT...
08:39:51.181 > Sending initial information...
08:39:51.238 > ✔ MQTT ready
08:39:51.240 > Triggering MQTT_READY event...
08:39:51.243 > 〽 Node: TOF Ranger Ready to operate.
08:39:51.246 > Calling setup function...
08:39:51.249 > 〽 Sending statistics...
08:39:51.251 >   • Interval: 305s (300s including 5s grace time)
08:39:51.255 >   • Wi-Fi signal quality: 90%
08:39:51.258 >   • Uptime: 4s
08:39:51.284 > 📢 Calling broadcast handler...
08:39:51.287 > Received broadcast level alert: OH3 Offline
08:39:51.291 > 📢 Calling broadcast handler...
08:39:51.294 > Received broadcast level LWT: HomieMonitor Offline!
08:40:08.152 > 〽 Start continuous ranging @ 280 ms accepted.
08:40:08.378 > 〽 range: 288 mm 	status: range valid	signal: 71.92 MCPS	ambient: 0.10 MCPS
08:44:13.386 > 〽 range: 307 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:44:13.690 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:13.962 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:14.244 > 〽 range: 305 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:14.508 > 〽 range: 307 mm 	status: range valid	signal: 12.96 MCPS	ambient: 0.02 MCPS
08:44:14.797 > 〽 range: 306 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:44:15.094 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:15.348 > 〽 range: 306 mm 	status: range valid	signal: 13.10 MCPS	ambient: 0.02 MCPS
08:44:15.631 > 〽 range: 306 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:44:15.930 > 〽 range: 305 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.02 MCPS
08:44:16.188 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:16.472 > 〽 range: 307 mm 	status: range valid	signal: 13.04 MCPS	ambient: 0.02 MCPS
08:44:16.748 > 〽 range: 306 mm 	status: range valid	signal: 12.94 MCPS	ambient: 0.03 MCPS
08:44:17.049 > 〽 range: 307 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:44:17.319 > 〽 range: 306 mm 	status: range valid	signal: 13.08 MCPS	ambient: 0.02 MCPS
08:44:17.611 > 〽 range: 306 mm 	status: range valid	signal: 13.11 MCPS	ambient: 0.02 MCPS
08:44:17.888 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:18.160 > 〽 range: 306 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:44:18.429 > 〽 range: 307 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.02 MCPS
08:44:18.706 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:18.984 > 〽 range: 305 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.03 MCPS
08:44:19.269 > 〽 range: 307 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:44:19.557 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:19.822 > 〽 range: 307 mm 	status: range valid	signal: 12.99 MCPS	ambient: 0.03 MCPS
08:44:20.108 > 〽 range: 307 mm 	status: range valid	signal: 13.08 MCPS	ambient: 0.02 MCPS
08:44:20.404 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.04 MCPS
08:44:20.672 > 〽 range: 307 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.03 MCPS
08:44:20.972 > 〽 range: 306 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:44:21.225 > 〽 range: 308 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:44:21.511 > 〽 range: 307 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:44:21.791 > 〽 range: 307 mm 	status: range valid	signal: 13.16 MCPS	ambient: 0.02 MCPS
08:44:22.088 > 〽 range: 306 mm 	status: range valid	signal: 13.12 MCPS	ambient: 0.03 MCPS
08:44:22.357 > 〽 range: 306 mm 	status: range valid	signal: 13.02 MCPS	ambient: 0.02 MCPS
08:44:22.628 > 〽 range: 306 mm 	status: range valid	signal: 13.16 MCPS	ambient: 0.02 MCPS
08:44:22.902 > 〽 range: 305 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:44:23.188 > 〽 range: 303 mm 	status: range valid	signal: 13.19 MCPS	ambient: 0.03 MCPS
08:44:23.471 > 〽 range: 305 mm 	status: range valid	signal: 13.11 MCPS	ambient: 0.03 MCPS
08:44:23.779 > 〽 range: 306 mm 	status: range valid	signal: 12.98 MCPS	ambient: 0.03 MCPS
08:44:24.044 > 〽 range: 305 mm 	status: range valid	signal: 13.06 MCPS	ambient: 0.03 MCPS
08:44:24.329 > 〽 range: 307 mm 	status: range valid	signal: 13.09 MCPS	ambient: 0.03 MCPS
08:44:24.582 > 〽 range: 305 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.04 MCPS
08:44:24.868 > 〽 range: 306 mm 	status: range valid	signal: 13.10 MCPS	ambient: 0.02 MCPS
08:44:25.151 > 〽 range: 305 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.02 MCPS
08:44:25.427 > 〽 range: 306 mm 	status: range valid	signal: 12.95 MCPS	ambient: 0.03 MCPS
08:44:25.730 > 〽 range: 306 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:44:25.991 > 〽 range: 305 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:44:26.276 > 〽 range: 306 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:44:26.556 > 〽 range: 307 mm 	status: range valid	signal: 13.01 MCPS	ambient: 0.03 MCPS
08:44:26.827 > 〽 range: 306 mm 	status: range valid	signal: 13.00 MCPS	ambient: 0.03 MCPS
08:44:27.123 > 〽 range: 306 mm 	status: range valid	signal: 13.05 MCPS	ambient: 0.02 MCPS
08:44:27.409 > 〽 range: 306 mm 	status: range valid	signal: 12.93 MCPS	ambient: 0.03 MCPS
08:44:27.683 > 〽 range: 306 mm 	status: range valid	signal: 13.03 MCPS	ambient: 0.02 MCPS
08:44:27.978 > 〽 range: 307 mm 	status: range valid	signal: 13.06 MCPS	ambient: 0.02 MCPS
08:44:28.125 > 〽 Stopping continuous ranging accepted.
08:44:48.123 > 〽 Start continuous ranging @ 280 ms accepted.
08:44:48.347 > 〽 range: 0 mm 	status: range valid	signal: 307.12 MCPS	ambient: 0.03 MCPS
08:44:48.645 > 〽 range: 9 mm 	status: range valid	signal: 52.34 MCPS	ambient: 0.00 MCPS
08:44:48.913 > 〽 range: 8 mm 	status: range valid	signal: 49.12 MCPS	ambient: 0.00 MCPS
08:44:49.194 > 〽 range: 9 mm 	status: range valid	signal: 51.30 MCPS	ambient: 0.00 MCPS
08:44:49.477 > 〽 range: 9 mm 	status: range valid	signal: 52.39 MCPS	ambient: 0.00 MCPS
08:44:49.745 > 〽 range: 8 mm 	status: range valid	signal: 53.74 MCPS	ambient: 0.00 MCPS
08:44:50.031 > 〽 range: 7 mm 	status: range valid	signal: 54.16 MCPS	ambient: 0.00 MCPS
08:44:50.313 > 〽 range: 8 mm 	status: range valid	signal: 55.16 MCPS	ambient: 0.00 MCPS
08:44:50.585 > 〽 range: 8 mm 	status: range valid	signal: 55.90 MCPS	ambient: 0.00 MCPS
08:44:50.884 > 〽 range: 8 mm 	status: range valid	signal: 55.04 MCPS	ambient: 0.00 MCPS
08:44:51.150 > 〽 range: 8 mm 	status: range valid	signal: 53.13 MCPS	ambient: 0.00 MCPS
08:44:51.217 > 〽 Sending statistics...
08:44:51.219 >   • Interval: 305s (300s including 5s grace time)
08:44:51.224 >   • Wi-Fi signal quality: 90%
08:44:51.229 >   • Uptime: 304s
08:44:51.420 > 〽 range: 333 mm 	status: signal fail	signal: 0.68 MCPS	ambient: 0.00 MCPS
